alpha,sigma,epsilon,friction,reward_gap,convergence_time,policy_variance,pareto_inefficiency
0.8,0.6,0.25,0.41666666666666663,1.0968798331916332,1200.0,0.06619425117969513,1.8977777202924093
0.8,0.6,0.5,0.49999999999999994,1.0349128618836403,1200.0,0.044093113392591476,1.5793765664100647
0.8,0.6,0.75,0.5833333333333334,1.295206328233083,1200.0,0.05694960430264473,1.7617143556475638
0.8,0.6,1.0,0.6666666666666666,1.252318542699019,1200.0,0.04244404286146164,2.171997983008623
0.8,0.8,0.0,0.4444444444444445,1.6090488736828168,1200.0,0.04562429338693619,2.646062372128169
0.8,0.8,0.25,0.5555555555555556,1.9715126127004623,1200.0,0.06825375556945801,3.6760623733202618
0.8,0.8,0.5,0.6666666666666667,2.1026273826758066,1200.0,0.05972423031926155,3.474412938952446
0.8,0.8,0.75,0.7777777777777778,1.756798223654429,1200.0,0.05192604288458824,2.671732018391291
0.8,0.8,1.0,0.888888888888889,1.898314106464386,1200.0,0.051985498517751694,3.306215763092041
0.8,1.0,0.0,0.5555555555555556,1.7467178915937742,1200.0,0.0701979547739029,2.823269307613373
0.8,1.0,0.25,0.6944444444444444,2.4443329215049743,1195.0,0.060406483709812164,3.5091723700364432
0.8,1.0,0.5,0.8333333333333333,2.0090002636114757,1200.0,0.0532853938639164,3.6406510214010877
0.8,1.0,0.75,0.9722222222222222,1.8843737194935481,1200.0,0.04976688325405121,3.2025127331415812
0.8,1.0,1.0,1.1111111111111112,2.2696954513589542,1200.0,0.054536622017621994,3.8475974957148233
